EmployeeId,AttendanceDate,CheckIn,CheckOut
MOS,26/06/2017,00:00,00:00
MOS,27/06/2017,10:07:50,20:59:56
MOS,28/06/2017,09:37:42,21:14:12
MOS,29/06/2017,09:12:31,20:24:37
MOS,30/06/2017,09:43:53,18:32:34
RPRA,01/06/2017,00:00,00:00
RPRA,02/06/2017,00:00,00:00
RPRA,03/06/2017,00:00,00:00
RPRA,04/06/2017,00:00,00:00
RPRA,05/06/2017,00:00,00:00
RPRA,06/06/2017,00:00,00:00
RPRA,07/06/2017,00:00,00:00
RPRA,08/06/2017,00:00,00:00
RPRA,09/06/2017,00:00,00:00
RPRA,10/06/2017,00:00,00:00
RPRA,11/06/2017,00:00,00:00
RPRA,12/06/2017,00:00,00:00
RPRA,13/06/2017,00:00,00:00
RPRA,14/06/2017,00:00,00:00
RPRA,15/06/2017,00:00,00:00
RPRA,16/06/2017,00:00,00:00
RPRA,17/06/2017,00:00,00:00
RPRA,18/06/2017,00:00,00:00
RPRA,19/06/2017,00:00,00:00
RPRA,20/06/2017,00:00,00:00
RPRA,21/06/2017,00:00,00:00
RPRA,22/06/2017,00:00,00:00
RPRA,23/06/2017,00:00,00:00
RPRA,24/06/2017,00:00,00:00
RPRA,25/06/2017,00:00,00:00
RPRA,26/06/2017,00:00,00:00
RPRA,27/06/2017,00:00,00:00
RPRA,28/06/2017,00:00,00:00
RPRA,29/06/2017,00:00,00:00
RPRA,30/06/2017,00:00,00:00
HRIN,01/06/2017,09:25:58,19:10:48
HRIN,02/06/2017,00:00,00:00
HRIN,03/06/2017,00:00,00:00
HRIN,04/06/2017,00:00,00:00
HRIN,05/06/2017,10:12:27,18:41:52
HRIN,06/06/2017,09:08:17,18:14:09
HRIN,07/06/2017,09:15:07,18:20:01
HRIN,08/06/2017,09:36:20,20:08:20
HRIN,09/06/2017,09:07:17,19:38:01
HRIN,10/06/2017,00:00,00:00
HRIN,11/06/2017,00:00,00:00
HRIN,12/06/2017,09:30:56,18:32:07
HRIN,13/06/2017,09:29:11,18:42:31
HRIN,14/06/2017,09:46:43,19:46:51
HRIN,15/06/2017,09:35:28,19:47:01
HRIN,16/06/2017,09:59:44,18:49:05
HRIN,17/06/2017,00:00,00:00
HRIN,18/06/2017,00:00,00:00
HRIN,19/06/2017,10:10:38,19:20:59
HRIN,20/06/2017,10:32:17,20:22:15
HRIN,21/06/2017,10:12:40,19:44:52
HRIN,22/06/2017,09:56:51,20:23:30
HRIN,23/06/2017,09:42:23,18:41:46
HRIN,24/06/2017,00:00,00:00
HRIN,25/06/2017,00:00,00:00
HRIN,26/06/2017,00:00,00:00
HRIN,27/06/2017,00:00,00:00
HRIN,28/06/2017,09:48:34,21:07:42
HRIN,29/06/2017,09:49:54,19:58:58
HRIN,30/06/2017,09:56:12,19:31:54
SACP,01/06/2017,09:21:12,18:14:41
SACP,02/06/2017,00:00,00:00
SACP,03/06/2017,00:00,00:00
SACP,04/06/2017,00:00,00:00
SACP,05/06/2017,10:28:16,18:39:03
SACP,06/06/2017,10:05:26,18:35:39
SACP,07/06/2017,09:46:32,00:00
SACP,08/06/2017,10:54:09,18:57:12
SACP,09/06/2017,10:22:47,18:59:35
SACP,10/06/2017,00:00,00:00
SACP,11/06/2017,00:00,00:00
SACP,12/06/2017,19:06:44,00:00
SACP,13/06/2017,09:46:18,18:05:00
SACP,14/06/2017,09:58:15,18:47:49
SACP,15/06/2017,10:03:14,18:49:26
SACP,16/06/2017,17:58:50,00:00
SACP,17/06/2017,00:00,00:00
SACP,18/06/2017,00:00,00:00
SACP,19/06/2017,11:23:38,18:20:11
SACP,20/06/2017,10:28:59,19:00:48
SACP,21/06/2017,10:34:43,18:59:22
SACP,22/06/2017,11:00:12,18:41:39
SACP,23/06/2017,10:07:42,19:02:06
SACP,24/06/2017,00:00,00:00
SACP,25/06/2017,00:00,00:00
SACP,26/06/2017,00:00,00:00
SACP,27/06/2017,10:35:49,19:02:55
SACP,28/06/2017,10:48:30,18:49:18
SACP,29/06/2017,10:09:19,17:51:40
SACP,30/06/2017,10:22:59,18:21:51
PSKH,01/06/2017,09:25:53,17:36:18
PSKH,02/06/2017,00:00,00:00
PSKH,03/06/2017,00:00,00:00
PSKH,04/06/2017,00:00,00:00
PSKH,05/06/2017,10:12:29,18:41:35
PSKH,06/06/2017,09:08:20,18:17:00
PSKH,07/06/2017,09:15:04,18:18:25
PSKH,08/06/2017,09:36:22,17:50:05
PSKH,09/06/2017,09:07:12,17:31:36
PSKH,10/06/2017,00:00,00:00
PSKH,11/06/2017,00:00,00:00
PSKH,12/06/2017,09:30:58,18:29:13
PSKH,13/06/2017,09:22:46,18:44:58
PSKH,14/06/2017,08:45:17,17:57:40
PSKH,15/06/2017,09:29:41,17:43:56
PSKH,16/06/2017,09:59:49,19:01:50
PSKH,17/06/2017,00:00,00:00
PSKH,18/06/2017,00:00,00:00
PSKH,19/06/2017,00:00,00:00
PSKH,20/06/2017,08:49:07,17:44:09
PSKH,21/06/2017,09:01:14,18:03:20
PSKH,22/06/2017,08:56:17,18:05:37
PSKH,23/06/2017,09:42:25,10:13:59
PSKH,24/06/2017,00:00,00:00
PSKH,25/06/2017,00:00,00:00
PSKH,26/06/2017,00:00,00:00
PSKH,27/06/2017,00:00,00:00
PSKH,28/06/2017,09:48:37,18:45:12
PSKH,29/06/2017,09:27:20,18:41:24
PSKH,30/06/2017,08:48:35,17:34:10
SAMA,01/06/2017,10:24:31,00:00
SAMA,02/06/2017,00:00,00:00
SAMA,03/06/2017,00:00,00:00
SAMA,04/06/2017,00:00,00:00
SAMA,05/06/2017,10:10:37,21:12:13
SAMA,06/06/2017,10:22:25,00:00
SAMA,07/06/2017,10:10:28,20:32:53
SAMA,08/06/2017,10:28:04,20:11:29
SAMA,09/06/2017,10:11:39,19:04:21
SAMA,10/06/2017,00:00,00:00
SAMA,11/06/2017,00:00,00:00
SAMA,12/06/2017,10:17:32,20:40:38
SAMA,13/06/2017,10:09:23,19:25:44
SAMA,14/06/2017,11:15:39,20:30:03
SAMA,15/06/2017,10:14:55,19:41:35
SAMA,16/06/2017,10:14:57,21:34:34
SAMA,17/06/2017,00:00,00:00
SAMA,18/06/2017,00:00,00:00
SAMA,19/06/2017,10:05:10,19:49:10
SAMA,20/06/2017,10:14:59,00:00
SAMA,21/06/2017,10:02:12,20:54:54
SAMA,22/06/2017,10:20:30,22:29:33
SAMA,23/06/2017,10:52:13,00:00
SAMA,24/06/2017,00:00,00:00
SAMA,25/06/2017,00:00,00:00
SAMA,26/06/2017,00:00,00:00
SAMA,27/06/2017,10:46:38,00:00
SAMA,28/06/2017,10:12:37,20:11:17
SAMA,29/06/2017,00:00,00:00
SAMA,30/06/2017,10:27:29,20:11:15
Karsten,01/06/2017,00:00,00:00
Karsten,02/06/2017,00:00,00:00
Karsten,03/06/2017,00:00,00:00
Karsten,04/06/2017,00:00,00:00
Karsten,05/06/2017,00:00,00:00
Karsten,06/06/2017,00:00,00:00
Karsten,07/06/2017,00:00,00:00
Karsten,08/06/2017,00:00,00:00
Karsten,09/06/2017,00:00,00:00
Karsten,10/06/2017,00:00,00:00
Karsten,11/06/2017,00:00,00:00
Karsten,12/06/2017,00:00,00:00
Karsten,13/06/2017,00:00,00:00
Karsten,14/06/2017,00:00,00:00
Karsten,15/06/2017,00:00,00:00
Karsten,16/06/2017,00:00,00:00
Karsten,17/06/2017,00:00,00:00
Karsten,18/06/2017,00:00,00:00
Karsten,19/06/2017,00:00,00:00
Karsten,20/06/2017,00:00,00:00
Karsten,21/06/2017,00:00,00:00
Karsten,22/06/2017,00:00,00:00
Karsten,23/06/2017,00:00,00:00
Karsten,24/06/2017,00:00,00:00
Karsten,25/06/2017,00:00,00:00
Karsten,26/06/2017,00:00,00:00
Karsten,27/06/2017,00:00,00:00
Karsten,28/06/2017,00:00,00:00
Karsten,29/06/2017,00:00,00:00
Karsten,30/06/2017,00:00,00:00
SOBK,01/06/2017,08:40:33,17:02:02
SOBK,02/06/2017,00:00,00:00
SOBK,03/06/2017,00:00,00:00
SOBK,04/06/2017,00:00,00:00
SOBK,05/06/2017,08:16:41,17:36:01
SOBK,06/06/2017,08:48:20,18:00:10
SOBK,07/06/2017,08:37:23,18:04:27
SOBK,08/06/2017,08:34:54,17:33:45
SOBK,09/06/2017,08:30:02,18:04:15
SOBK,10/06/2017,00:00,00:00
SOBK,11/06/2017,00:00,00:00
SOBK,12/06/2017,08:41:55,18:10:07
SOBK,13/06/2017,00:00,00:00
SOBK,14/06/2017,08:33:16,18:17:56
SOBK,15/06/2017,08:58:15,18:06:26
SOBK,16/06/2017,09:16:20,18:40:21
SOBK,17/06/2017,00:00,00:00
SOBK,18/06/2017,00:00,00:00
SOBK,19/06/2017,08:57:07,18:27:23
SOBK,20/06/2017,09:08:08,18:24:14
SOBK,21/06/2017,09:02:05,18:31:49
SOBK,22/06/2017,08:56:28,18:22:19
SOBK,23/06/2017,08:54:08,18:42:36
SOBK,24/06/2017,00:00,00:00
SOBK,25/06/2017,00:00,00:00
SOBK,26/06/2017,00:00,00:00
SOBK,27/06/2017,08:49:17,17:57:05
SOBK,28/06/2017,08:53:47,17:54:35
SOBK,29/06/2017,08:55:57,17:40:59
SOBK,30/06/2017,08:54:18,18:05:31
PSPA,01/06/2017,10:52:04,22:24:43
PSPA,02/06/2017,00:00,00:00
PSPA,03/06/2017,00:00,00:00
PSPA,04/06/2017,00:00,00:00
PSPA,05/06/2017,10:33:41,19:21:22
PSPA,06/06/2017,10:18:56,19:45:12
PSPA,07/06/2017,10:25:51,19:31:12
PSPA,08/06/2017,10:27:33,20:32:51
PSPA,09/06/2017,10:43:58,19:28:12
PSPA,10/06/2017,00:00,00:00
PSPA,11/06/2017,00:00,00:00
PSPA,12/06/2017,09:23:02,18:20:34
PSPA,13/06/2017,09:39:34,18:56:13
PSPA,14/06/2017,09:23:10,18:55:17
PSPA,15/06/2017,09:24:36,20:27:35
PSPA,16/06/2017,09:30:54,18:43:41
PSPA,17/06/2017,00:00,00:00
PSPA,18/06/2017,00:00,00:00
PSPA,19/06/2017,00:00,00:00
PSPA,20/06/2017,09:32:44,20:03:31
PSPA,21/06/2017,09:26:44,19:45:50
PSPA,22/06/2017,09:33:19,18:23:48
PSPA,23/06/2017,09:30:58,17:30:00
PSPA,24/06/2017,00:00,00:00
PSPA,25/06/2017,00:00,00:00
PSPA,26/06/2017,00:00,00:00
PSPA,27/06/2017,10:38:55,18:22:33
PSPA,28/06/2017,10:30:43,18:47:02
PSPA,29/06/2017,10:25:02,18:40:32
PSPA,30/06/2017,10:28:12,19:42:53
PDMI,01/06/2017,00:00,00:00
PDMI,02/06/2017,00:00,00:00
PDMI,03/06/2017,00:00,00:00
PDMI,04/06/2017,00:00,00:00
PDMI,05/06/2017,00:00,00:00
PDMI,06/06/2017,00:00,00:00
PDMI,07/06/2017,00:00,00:00
PDMI,08/06/2017,00:00,00:00
PDMI,09/06/2017,00:00,00:00
PDMI,10/06/2017,00:00,00:00
PDMI,11/06/2017,00:00,00:00
PDMI,12/06/2017,00:00,00:00
PDMI,13/06/2017,00:00,00:00
PDMI,14/06/2017,00:00,00:00
PDMI,15/06/2017,00:00,00:00
PDMI,16/06/2017,00:00,00:00
PDMI,17/06/2017,00:00,00:00
PDMI,18/06/2017,00:00,00:00
PDMI,19/06/2017,00:00,00:00
PDMI,20/06/2017,00:00,00:00
PDMI,21/06/2017,00:00,00:00
PDMI,22/06/2017,00:00,00:00
PDMI,23/06/2017,00:00,00:00
PDMI,24/06/2017,00:00,00:00
PDMI,25/06/2017,00:00,00:00
PDMI,26/06/2017,00:00,00:00
PDMI,27/06/2017,00:00,00:00
PDMI,28/06/2017,00:00,00:00
PDMI,29/06/2017,00:00,00:00
PDMI,30/06/2017,00:00,00:00
PABP,01/06/2017,14:19:02,21:54:25
PABP,02/06/2017,00:00,00:00
PABP,03/06/2017,00:00,00:00
PABP,04/06/2017,00:00,00:00
PABP,05/06/2017,15:44:27,00:00
PABP,06/06/2017,00:00,00:00
PABP,07/06/2017,06:31:13,15:46:07
PABP,08/06/2017,00:00,00:00
PABP,09/06/2017,00:00,00:00
PABP,10/06/2017,00:00,00:00
PABP,11/06/2017,00:00,00:00
PABP,12/06/2017,06:28:33,15:40:06
PABP,13/06/2017,06:29:46,15:58:14
PABP,14/06/2017,06:33:46,15:34:43
PABP,15/06/2017,06:33:07,15:34:12
PABP,16/06/2017,06:32:29,15:36:43
PABP,17/06/2017,00:00,00:00
PABP,18/06/2017,00:00,00:00
PABP,19/06/2017,06:33:56,15:34:56
PABP,20/06/2017,06:34:32,15:47:55
PABP,21/06/2017,06:32:04,15:37:06
PABP,22/06/2017,06:31:38,15:40:33
PABP,23/06/2017,06:25:12,15:44:39
PABP,24/06/2017,00:00,00:00
PABP,25/06/2017,00:00,00:00
PABP,26/06/2017,06:31:10,15:30:04
PABP,27/06/2017,06:28:15,15:29:06
PABP,28/06/2017,06:31:31,15:45:47
PABP,29/06/2017,06:32:26,15:48:36
PABP,30/06/2017,06:31:31,15:37:58
VIBA,01/06/2017,09:19:49,17:59:39
VIBA,02/06/2017,00:00,00:00
VIBA,03/06/2017,00:00,00:00
VIBA,04/06/2017,00:00,00:00
VIBA,05/06/2017,09:04:09,19:08:53
VIBA,06/06/2017,09:30:05,17:41:13
VIBA,07/06/2017,09:49:48,17:57:17
VIBA,08/06/2017,09:37:38,17:40:17
VIBA,09/06/2017,09:48:20,17:38:28
VIBA,10/06/2017,00:00,00:00
VIBA,11/06/2017,00:00,00:00
VIBA,12/06/2017,09:55:42,17:37:45
VIBA,13/06/2017,10:38:06,18:56:01
VIBA,14/06/2017,10:44:35,18:48:34
VIBA,15/06/2017,10:26:25,17:47:21
VIBA,16/06/2017,10:12:19,17:08:44
VIBA,17/06/2017,00:00,00:00
VIBA,18/06/2017,00:00,00:00
VIBA,19/06/2017,10:36:50,17:16:26
VIBA,20/06/2017,11:24:22,17:28:23
VIBA,21/06/2017,10:29:49,16:52:10
VIBA,22/06/2017,11:06:06,16:37:35
VIBA,23/06/2017,10:06:51,16:14:30
VIBA,24/06/2017,00:00,00:00
VIBA,25/06/2017,00:00,00:00
VIBA,26/06/2017,00:00,00:00
VIBA,27/06/2017,10:28:15,16:31:21
VIBA,28/06/2017,10:37:03,16:26:02
VIBA,29/06/2017,11:27:39,16:25:55
VIBA,30/06/2017,10:01:57,16:35:37
LIYD,01/06/2017,15:18:52,00:00
LIYD,02/06/2017,07:20:45,00:00
LIYD,03/06/2017,00:00,00:00
LIYD,04/06/2017,00:00,00:00
LIYD,05/06/2017,00:00,00:00
LIYD,06/06/2017,06:06:28,15:49:45
LIYD,07/06/2017,06:10:24,10:32:58
LIYD,08/06/2017,06:13:56,15:44:56
LIYD,09/06/2017,06:10:01,15:37:39
LIYD,10/06/2017,00:00,00:00
LIYD,11/06/2017,00:00,00:00
LIYD,12/06/2017,06:14:10,15:42:23
LIYD,13/06/2017,06:13:00,15:39:26
LIYD,14/06/2017,06:10:58,16:04:31
LIYD,15/06/2017,00:00,00:00
LIYD,16/06/2017,00:00,00:00
LIYD,17/06/2017,00:00,00:00
LIYD,18/06/2017,00:00,00:00
LIYD,19/06/2017,15:33:03,00:00
LIYD,20/06/2017,06:10:29,15:53:11
LIYD,21/06/2017,06:16:41,15:50:51
LIYD,22/06/2017,06:14:32,15:59:17
LIYD,23/06/2017,06:15:34,15:36:25
LIYD,24/06/2017,00:00,00:00
LIYD,25/06/2017,00:00,00:00
LIYD,26/06/2017,06:12:42,15:39:44
LIYD,27/06/2017,06:17:21,15:30:50
LIYD,28/06/2017,06:00:56,15:51:57
LIYD,29/06/2017,06:14:23,00:00
LIYD,30/06/2017,00:00,00:00
AKRA,01/06/2017,13:56:39,22:16:37
AKRA,02/06/2017,00:00,00:00
AKRA,03/06/2017,00:00,00:00
AKRA,04/06/2017,00:00,00:00
AKRA,05/06/2017,08:40:50,18:08:42
AKRA,06/06/2017,13:58:57,23:24:39
AKRA,07/06/2017,13:53:40,23:23:44
AKRA,08/06/2017,13:58:39,23:35:31
AKRA,09/06/2017,14:03:37,23:26:46
AKRA,10/06/2017,00:00,00:00
AKRA,11/06/2017,00:00,00:00
AKRA,12/06/2017,13:55:01,23:25:57
AKRA,13/06/2017,13:57:40,23:25:27
AKRA,14/06/2017,13:45:18,22:54:46
AKRA,15/06/2017,00:00,00:00
AKRA,16/06/2017,08:58:17,23:12:00
AKRA,17/06/2017,00:00,00:00
AKRA,18/06/2017,00:00,00:00
AKRA,19/06/2017,13:50:51,23:21:02
AKRA,20/06/2017,13:53:22,23:23:05
AKRA,21/06/2017,13:54:14,23:25:55
AKRA,22/06/2017,13:42:42,23:23:21
AKRA,23/06/2017,13:56:23,23:26:48
AKRA,24/06/2017,00:00,00:00
AKRA,25/06/2017,00:00,00:00
AKRA,26/06/2017,00:00,00:00
AKRA,27/06/2017,00:00,00:00
AKRA,28/06/2017,13:37:25,23:31:22
AKRA,29/06/2017,13:46:34,23:32:07
AKRA,30/06/2017,13:49:54,23:24:26
ATAL,01/06/2017,19:20:46,21:54:24
ATAL,02/06/2017,00:00,00:00
ATAL,03/06/2017,00:00,00:00
ATAL,04/06/2017,00:00,00:00
ATAL,05/06/2017,16:12:36,00:00
ATAL,06/06/2017,06:24:04,15:54:47
ATAL,07/06/2017,06:16:07,15:45:14
ATAL,08/06/2017,06:22:55,16:37:28
ATAL,09/06/2017,06:13:49,00:00
ATAL,10/06/2017,00:00,00:00
ATAL,11/06/2017,00:00,00:00
ATAL,12/06/2017,06:09:08,15:38:32
ATAL,13/06/2017,06:12:12,15:57:53
ATAL,14/06/2017,06:19:36,15:51:11
ATAL,15/06/2017,06:19:46,15:49:11
ATAL,16/06/2017,06:28:48,16:04:22
ATAL,17/06/2017,00:00,00:00
ATAL,18/06/2017,00:00,00:00
ATAL,19/06/2017,06:30:33,15:37:43
ATAL,20/06/2017,06:29:28,16:01:16
ATAL,21/06/2017,06:33:57,15:32:16
ATAL,22/06/2017,06:33:41,15:58:45
ATAL,23/06/2017,06:32:35,15:41:00
ATAL,24/06/2017,00:00,00:00
ATAL,25/06/2017,00:00,00:00
ATAL,26/06/2017,06:30:52,15:35:20
ATAL,27/06/2017,06:30:09,16:07:26
ATAL,28/06/2017,06:23:29,15:51:53
ATAL,29/06/2017,06:28:31,00:00
ATAL,30/06/2017,06:16:33,18:58:10
ANAN,01/06/2017,08:55:18,18:12:20
ANAN,02/06/2017,00:00,00:00
ANAN,03/06/2017,00:00,00:00
ANAN,04/06/2017,00:00,00:00
ANAN,05/06/2017,09:05:59,18:36:10
ANAN,06/06/2017,09:58:44,19:03:07
ANAN,07/06/2017,08:57:15,19:14:09
ANAN,08/06/2017,00:00,00:00
ANAN,09/06/2017,00:00,00:00
ANAN,10/06/2017,00:00,00:00
ANAN,11/06/2017,00:00,00:00
ANAN,12/06/2017,08:58:38,18:56:48
ANAN,13/06/2017,08:55:47,19:10:37
ANAN,14/06/2017,09:16:06,18:47:52
ANAN,15/06/2017,09:11:13,19:16:38
ANAN,16/06/2017,09:23:34,19:30:56
ANAN,17/06/2017,00:00,00:00
ANAN,18/06/2017,00:00,00:00
ANAN,19/06/2017,09:37:00,19:42:31
ANAN,20/06/2017,08:52:27,19:14:02
ANAN,21/06/2017,09:21:39,18:44:18
ANAN,22/06/2017,09:08:32,18:52:07
ANAN,23/06/2017,09:53:39,19:02:37
ANAN,24/06/2017,00:00,00:00
ANAN,25/06/2017,00:00,00:00
ANAN,26/06/2017,00:00,00:00
ANAN,27/06/2017,10:29:21,17:49:36
ANAN,28/06/2017,10:19:49,18:54:58
ANAN,29/06/2017,09:33:53,18:52:51
ANAN,30/06/2017,09:10:05,19:08:06
KRR,01/06/2017,15:18:57,00:00
KRR,02/06/2017,07:20:54,00:00
KRR,03/06/2017,00:00,00:00
KRR,04/06/2017,00:00,00:00
KRR,05/06/2017,15:44:01,00:00
KRR,06/06/2017,06:30:11,15:48:04
KRR,07/06/2017,06:26:58,15:39:26
KRR,08/06/2017,06:25:45,15:44:50
KRR,09/06/2017,06:26:33,15:37:43
KRR,10/06/2017,00:00,00:00
KRR,11/06/2017,00:00,00:00
KRR,12/06/2017,06:25:36,15:42:27
KRR,13/06/2017,06:25:25,15:39:29
KRR,14/06/2017,06:27:22,15:31:38
KRR,15/06/2017,06:27:43,15:35:27
KRR,16/06/2017,06:32:34,15:41:19
KRR,17/06/2017,00:00,00:00
KRR,18/06/2017,00:00,00:00
KRR,19/06/2017,06:26:55,15:33:07
KRR,20/06/2017,00:00,00:00
KRR,21/06/2017,06:30:24,15:38:19
KRR,22/06/2017,06:21:13,15:48:50
KRR,23/06/2017,06:24:32,15:36:31
KRR,24/06/2017,00:00,00:00
KRR,25/06/2017,00:00,00:00
KRR,26/06/2017,06:23:07,15:31:25
KRR,27/06/2017,06:23:02,15:31:51
KRR,28/06/2017,06:26:50,15:44:43
KRR,29/06/2017,06:25:32,15:45:20
KRR,30/06/2017,06:25:13,15:39:32
SASR,01/06/2017,11:18:30,21:04:07
SASR,02/06/2017,00:00,00:00
SASR,03/06/2017,00:00,00:00
SASR,04/06/2017,00:00,00:00
SASR,05/06/2017,09:45:17,18:47:41
SASR,06/06/2017,11:04:15,19:45:14
SASR,07/06/2017,10:42:43,20:35:30
SASR,08/06/2017,00:00,00:00
SASR,09/06/2017,00:00,00:00
SASR,10/06/2017,00:00,00:00
SASR,11/06/2017,00:00,00:00
SASR,12/06/2017,09:42:26,18:08:39
SASR,13/06/2017,09:56:20,18:34:59
SASR,14/06/2017,09:37:30,18:36:24
SASR,15/06/2017,09:40:19,19:11:35
SASR,16/06/2017,09:51:32,20:08:16
SASR,17/06/2017,00:00,00:00
SASR,18/06/2017,00:00,00:00
SASR,19/06/2017,09:48:52,21:13:19
SASR,20/06/2017,10:04:45,19:48:43
SASR,21/06/2017,09:57:58,20:09:14
SASR,22/06/2017,09:49:25,20:41:57
SASR,23/06/2017,09:23:30,17:03:37
SASR,24/06/2017,00:00,00:00
SASR,25/06/2017,00:00,00:00
SASR,26/06/2017,00:00,00:00
SASR,27/06/2017,00:00,00:00
SASR,28/06/2017,00:00,00:00
SASR,29/06/2017,00:00,00:00
SASR,30/06/2017,00:00,00:00
GELK,01/06/2017,08:57:28,00:00
GELK,02/06/2017,00:00,00:00
GELK,03/06/2017,00:00,00:00
GELK,04/06/2017,00:00,00:00
GELK,05/06/2017,09:11:06,18:51:10
GELK,06/06/2017,09:06:24,17:36:29
GELK,07/06/2017,08:51:56,19:01:44
GELK,08/06/2017,00:00,00:00
GELK,09/06/2017,00:00,00:00
GELK,10/06/2017,00:00,00:00
GELK,11/06/2017,00:00,00:00
GELK,12/06/2017,09:11:05,19:27:47
GELK,13/06/2017,09:08:54,19:43:21
GELK,14/06/2017,09:05:52,20:12:30
GELK,15/06/2017,09:12:28,19:51:33
GELK,16/06/2017,09:08:44,19:46:23
GELK,17/06/2017,00:00,00:00
GELK,18/06/2017,00:00,00:00
GELK,19/06/2017,09:31:03,19:45:01
GELK,20/06/2017,09:31:25,18:45:20
GELK,21/06/2017,09:23:24,19:19:33
GELK,22/06/2017,09:26:18,19:33:51
GELK,23/06/2017,09:29:40,19:22:15
GELK,24/06/2017,00:00,00:00
GELK,25/06/2017,00:00,00:00
GELK,26/06/2017,00:00,00:00
GELK,27/06/2017,09:22:22,19:49:03
GELK,28/06/2017,09:37:48,20:42:13
GELK,29/06/2017,09:12:24,20:24:40
GELK,30/06/2017,09:43:51,18:32:50
SATA,01/06/2017,00:00,00:00
SATA,02/06/2017,00:00,00:00
SATA,03/06/2017,00:00,00:00
SATA,04/06/2017,00:00,00:00
SATA,05/06/2017,00:00,00:00
SATA,06/06/2017,00:00,00:00
SATA,07/06/2017,00:00,00:00
SATA,08/06/2017,00:00,00:00
SATA,09/06/2017,00:00,00:00
SATA,10/06/2017,00:00,00:00
SATA,11/06/2017,00:00,00:00
SATA,12/06/2017,00:00,00:00
SATA,13/06/2017,00:00,00:00
SATA,14/06/2017,00:00,00:00
SATA,15/06/2017,00:00,00:00
SATA,16/06/2017,00:00,00:00
SATA,17/06/2017,00:00,00:00
SATA,18/06/2017,00:00,00:00
SATA,19/06/2017,00:00,00:00
SATA,20/06/2017,00:00,00:00
SATA,21/06/2017,00:00,00:00
SATA,22/06/2017,00:00,00:00
SATA,23/06/2017,00:00,00:00
SATA,24/06/2017,00:00,00:00
SATA,25/06/2017,00:00,00:00
SATA,26/06/2017,00:00,00:00
SATA,27/06/2017,00:00,00:00
SATA,28/06/2017,00:00,00:00
SATA,29/06/2017,00:00,00:00
SATA,30/06/2017,00:00,00:00
ARPR,01/06/2017,09:32:17,17:36:11
ARPR,02/06/2017,07:59:47,00:00
ARPR,03/06/2017,00:00,00:00
ARPR,04/06/2017,00:00,00:00
ARPR,05/06/2017,09:28:12,19:24:13
ARPR,06/06/2017,09:13:23,21:02:52
ARPR,07/06/2017,09:38:59,19:56:35
ARPR,08/06/2017,00:00,00:00
ARPR,09/06/2017,00:00,00:00
ARPR,10/06/2017,00:00,00:00
ARPR,11/06/2017,00:00,00:00
ARPR,12/06/2017,09:31:01,20:39:44
ARPR,13/06/2017,09:14:46,19:25:50
ARPR,14/06/2017,08:46:55,19:24:08
ARPR,15/06/2017,09:17:19,21:05:50
ARPR,16/06/2017,09:23:29,20:22:54
ARPR,17/06/2017,00:00,00:00
ARPR,18/06/2017,00:00,00:00
ARPR,19/06/2017,09:16:29,19:40:26
ARPR,20/06/2017,09:10:16,18:01:31
ARPR,21/06/2017,00:00,00:00
ARPR,22/06/2017,09:37:06,20:03:58
ARPR,23/06/2017,09:19:42,18:53:17
ARPR,24/06/2017,00:00,00:00
ARPR,25/06/2017,00:00,00:00
ARPR,26/06/2017,00:00,00:00
ARPR,27/06/2017,09:26:52,20:10:51
ARPR,28/06/2017,09:30:24,18:13:53
ARPR,29/06/2017,09:39:55,19:32:31
ARPR,30/06/2017,09:21:03,17:19:22
MNKO,01/06/2017,10:44:59,21:04:14
MNKO,02/06/2017,00:00,00:00
MNKO,03/06/2017,00:00,00:00
MNKO,04/06/2017,00:00,00:00
MNKO,05/06/2017,10:17:54,18:44:57
MNKO,06/06/2017,10:08:01,19:16:35
MNKO,07/06/2017,10:59:54,19:10:38
MNKO,08/06/2017,00:00,00:00
MNKO,09/06/2017,00:00,00:00
MNKO,10/06/2017,00:00,00:00
MNKO,11/06/2017,00:00,00:00
MNKO,12/06/2017,09:24:27,18:07:22
MNKO,13/06/2017,09:08:13,18:01:34
MNKO,14/06/2017,09:08:38,18:13:13
MNKO,15/06/2017,09:30:40,18:22:03
MNKO,16/06/2017,09:23:35,00:00
MNKO,17/06/2017,00:00,00:00
MNKO,18/06/2017,00:00,00:00
MNKO,19/06/2017,09:39:10,20:21:44
MNKO,20/06/2017,09:40:11,18:20:50
MNKO,21/06/2017,09:21:17,18:28:07
MNKO,22/06/2017,09:15:13,18:13:33
MNKO,23/06/2017,09:30:08,18:28:29
MNKO,24/06/2017,00:00,00:00
MNKO,25/06/2017,00:00,00:00
MNKO,26/06/2017,00:00,00:00
MNKO,27/06/2017,09:26:48,18:11:10
MNKO,28/06/2017,09:21:02,18:14:29
MNKO,29/06/2017,09:50:57,18:47:23
MNKO,30/06/2017,10:01:14,17:42:05
ABSH,01/06/2017,11:06:10,20:43:35
ABSH,02/06/2017,00:00,00:00
ABSH,03/06/2017,00:00,00:00
ABSH,04/06/2017,00:00,00:00
ABSH,05/06/2017,19:39:39,00:00
ABSH,06/06/2017,10:30:57,19:16:31
ABSH,07/06/2017,10:59:49,19:10:42
ABSH,08/06/2017,00:00,00:00
ABSH,09/06/2017,00:00,00:00
ABSH,10/06/2017,00:00,00:00
