Employee ID,Manager ID,Department,Not Applied For,Date
GASL,NIBA,R&D Enfocus,Full,2017-07-26,0:00,0:00,Absent
GASL,NIBA,R&D Enfocus,Full,2017-07-27,0:00,0:00,Absent
GASL,NIBA,R&D Enfocus,Full,2017-07-28,0:00,0:00,Absent
GASR,PKMA,GRC,Full,2017-07-03,0:00,0:00,Absent
GASR,PKMA,GRC,Full,2017-07-04,0:00,0:00,Absent
GASR,PKMA,GRC,Full,2017-07-05,0:00,0:00,Absent
GASR,PKMA,GRC,Full,2017-07-06,0:00,0:00,Absent
GASR,PKMA,GRC,Full,2017-07-07,0:00,0:00,Absent
GASR,PKMA,GRC,Full,2017-07-10,0:00,0:00,Absent
GASR,PKMA,GRC,Full,2017-07-11,0:00,0:00,Absent
GASR,PKMA,GRC,Full,2017-07-12,0:00,0:00,Absent
GASR,PKMA,GRC,Full,2017-07-13,0:00,0:00,Absent
GASR,PKMA,GRC,Full,2017-07-14,0:00,0:00,Absent
GASR,PKMA,GRC,Full,2017-07-17,0:00,0:00,Absent
GASR,PKMA,GRC,Full,2017-07-18,0:00,0:00,Absent
GASR,PKMA,GRC,Full,2017-07-19,0:00,0:00,Absent
GASR,PKMA,GRC,Full,2017-07-20,0:00,0:00,Absent
GASR,PKMA,GRC,Full,2017-07-21,0:00,0:00,Absent
GASR,PKMA,GRC,Full,2017-07-24,0:00,0:00,Absent
GASR,PKMA,GRC,Full,2017-07-25,0:00,0:00,Absent
GASR,PKMA,GRC,Full,2017-07-26,0:00,0:00,Absent
GASR,PKMA,GRC,Full,2017-07-27,0:00,0:00,Absent
GASR,PKMA,GRC,Full,2017-07-28,0:00,0:00,Absent
GELK,YUVA,GRC,Full,2017-07-03,0:00,0:00,Absent
GELK,YUVA,GRC,Full,2017-07-04,0:00,0:00,Absent
GELK,YUVA,GRC,Full,2017-07-05,0:00,0:00,Absent
GELK,YUVA,GRC,Full,2017-07-06,0:00,0:00,Absent
GELK,YUVA,GRC,Full,2017-07-07,0:00,0:00,Absent
GELK,YUVA,GRC,Full,2017-07-10,0:00,0:00,Absent
GELK,YUVA,GRC,Full,2017-07-11,0:00,0:00,Absent
GELK,YUVA,GRC,Full,2017-07-12,0:00,0:00,Absent
GELK,YUVA,GRC,Full,2017-07-13,0:00,0:00,Absent
GELK,YUVA,GRC,Full,2017-07-14,0:00,0:00,Absent
GELK,YUVA,GRC,Full,2017-07-17,0:00,0:00,Absent
GELK,YUVA,GRC,Full,2017-07-18,0:00,0:00,Absent
GELK,YUVA,GRC,Full,2017-07-19,0:00,0:00,Absent
GELK,YUVA,GRC,Full,2017-07-20,0:00,0:00,Absent
GELK,YUVA,GRC,Full,2017-07-21,0:00,0:00,Absent
GELK,YUVA,GRC,Full,2017-07-24,0:00,0:00,Absent
GELK,YUVA,GRC,Full,2017-07-25,0:00,0:00,Absent
GELK,YUVA,GRC,Full,2017-07-26,0:00,0:00,Absent
GELK,YUVA,GRC,Full,2017-07-27,0:00,0:00,Absent
GELK,YUVA,GRC,Full,2017-07-28,0:00,0:00,Absent
HAVN,JEMA,GRC,Full,2017-07-03,0:00,0:00,Absent
HAVN,JEMA,GRC,Full,2017-07-04,0:00,0:00,Absent
HAVN,JEMA,GRC,Full,2017-07-05,0:00,0:00,Absent
HAVN,JEMA,GRC,Full,2017-07-06,0:00,0:00,Absent
HAVN,JEMA,GRC,Full,2017-07-07,0:00,0:00,Absent
HAVN,JEMA,GRC,Full,2017-07-10,0:00,0:00,Absent
HAVN,JEMA,GRC,Full,2017-07-11,0:00,0:00,Absent
HAVN,JEMA,GRC,Full,2017-07-12,0:00,0:00,Absent
HAVN,JEMA,GRC,Full,2017-07-13,0:00,0:00,Absent
HAVN,JEMA,GRC,Full,2017-07-14,0:00,0:00,Absent
HAVN,JEMA,GRC,Full,2017-07-17,0:00,0:00,Absent
HAVN,JEMA,GRC,Full,2017-07-18,0:00,0:00,Absent
HAVN,JEMA,GRC,Full,2017-07-19,0:00,0:00,Absent
HAVN,JEMA,GRC,Full,2017-07-20,0:00,0:00,Absent
HAVN,JEMA,GRC,Full,2017-07-21,0:00,0:00,Absent
HAVN,JEMA,GRC,Full,2017-07-24,0:00,0:00,Absent
HAVN,JEMA,GRC,Full,2017-07-25,0:00,0:00,Absent
HAVN,JEMA,GRC,Full,2017-07-26,0:00,0:00,Absent
HAVN,JEMA,GRC,Full,2017-07-27,0:00,0:00,Absent
HAVN,JEMA,GRC,Full,2017-07-28,0:00,0:00,Absent
HRIN,PRMA,GRC,Full,2017-07-03,0:00,0:00,Absent
HRIN,PRMA,GRC,Full,2017-07-04,0:00,0:00,Absent
HRIN,PRMA,GRC,Full,2017-07-05,0:00,0:00,Absent
HRIN,PRMA,GRC,Full,2017-07-06,0:00,0:00,Absent
HRIN,PRMA,GRC,Full,2017-07-07,0:00,0:00,Absent
HRIN,PRMA,GRC,Full,2017-07-10,0:00,0:00,Absent
HRIN,PRMA,GRC,Full,2017-07-11,0:00,0:00,Absent
HRIN,PRMA,GRC,Full,2017-07-12,0:00,0:00,Absent
HRIN,PRMA,GRC,Full,2017-07-13,0:00,0:00,Absent
HRIN,PRMA,GRC,Full,2017-07-14,0:00,0:00,Absent
HRIN,PRMA,GRC,Full,2017-07-17,0:00,0:00,Absent
HRIN,PRMA,GRC,Full,2017-07-18,0:00,0:00,Absent
HRIN,PRMA,GRC,Full,2017-07-19,0:00,0:00,Absent
HRIN,PRMA,GRC,Full,2017-07-20,0:00,0:00,Absent
HRIN,PRMA,GRC,Full,2017-07-21,0:00,0:00,Absent
HRIN,PRMA,GRC,Full,2017-07-24,0:00,0:00,Absent
HRIN,PRMA,GRC,Full,2017-07-25,0:00,0:00,Absent
HRIN,PRMA,GRC,Full,2017-07-26,0:00,0:00,Absent
HRIN,PRMA,GRC,Full,2017-07-27,0:00,0:00,Absent
HRIN,PRMA,GRC,Full,2017-07-28,0:00,0:00,Absent
JABP,SWAR,Engineering Cape,Full,2017-07-03,0:00,0:00,Absent
JABP,SWAR,Engineering Cape,Full,2017-07-04,0:00,0:00,Absent
JABP,SWAR,Engineering Cape,Full,2017-07-05,0:00,0:00,Absent
JABP,SWAR,Engineering Cape,Full,2017-07-06,0:00,0:00,Absent
JABP,SWAR,Engineering Cape,Full,2017-07-07,0:00,0:00,Absent
JABP,SWAR,Engineering Cape,Full,2017-07-10,0:00,0:00,Absent
JABP,SWAR,Engineering Cape,Full,2017-07-11,0:00,0:00,Absent
JABP,SWAR,Engineering Cape,Full,2017-07-12,0:00,0:00,Absent
JABP,SWAR,Engineering Cape,Full,2017-07-13,0:00,0:00,Absent
JABP,SWAR,Engineering Cape,Full,2017-07-14,0:00,0:00,Absent
JABP,SWAR,Engineering Cape,Full,2017-07-17,0:00,0:00,Absent
JABP,SWAR,Engineering Cape,Full,2017-07-18,0:00,0:00,Absent
JABP,SWAR,Engineering Cape,Full,2017-07-19,0:00,0:00,Absent
JABP,SWAR,Engineering Cape,Full,2017-07-20,0:00,0:00,Absent
JABP,SWAR,Engineering Cape,Full,2017-07-21,0:00,0:00,Absent
JABP,SWAR,Engineering Cape,Full,2017-07-24,0:00,0:00,Absent
JABP,SWAR,Engineering Cape,Full,2017-07-25,0:00,0:00,Absent
